ContigID	genes	VPFs	Pfams	Length	clusterID
haib17KIU4866_H7HJMCCXY_SL272772_NODE_183_length_21063_cov_32.1081	13	11	0	21063	sg_7249
haib17KIU4866_H7HJMCCXY_SL272772_NODE_194_length_20438_cov_7.38248	21	12	2	20438	sg_7250
haib17KIU4866_H7HJMCCXY_SL272772_NODE_242_length_17914_cov_7.27712	22	10	0	17914	sg_7251
haib17KIU4866_H7HJMCCXY_SL272772_NODE_280_length_15949_cov_7.42016	11	9	1	15949	sg_7252
haib17KIU4866_H7HJMCCXY_SL272772_NODE_30_length_63032_cov_17.5886	71	26	4	63032	sg_7253
haib17KIU4866_H7HJMCCXY_SL272772_NODE_335_length_14699_cov_4.98832	27	7	3	14699	sg_7254
haib17KIU4866_H7HJMCCXY_SL272772_NODE_363_length_14022_cov_5.76824	25	16	2	14022	sg_7255
haib17KIU4866_H7HJMCCXY_SL272772_NODE_399_length_13181_cov_6.10224	16	12	2	13181	sg_7256
haib17KIU4866_H7HJMCCXY_SL272772_NODE_400_length_13179_cov_6.19316	26	18	4	13179	sg_7257
haib17KIU4866_H7HJMCCXY_SL272772_NODE_455_length_12256_cov_7.65691	23	7	0	12256	sg_7258
haib17KIU4866_H7HJMCCXY_SL272772_NODE_46_length_47538_cov_10.3882	86	43	4	47538	sg_7259
haib17KIU4866_H7HJMCCXY_SL272772_NODE_461_length_12147_cov_5.43012	8	4	0	12147	sg_7260
haib17KIU4866_H7HJMCCXY_SL272772_NODE_466_length_12028_cov_5.88132	21	6	1	12028	sg_7261
haib17KIU4866_H7HJMCCXY_SL272772_NODE_479_length_11790_cov_5.32637	17	11	2	11790	sg_7262
haib17KIU4866_H7HJMCCXY_SL272772_NODE_53_length_44903_cov_131.35	55	34	4	44903	sg_7263
haib17KIU4866_H7HJMCCXY_SL272772_NODE_545_length_10705_cov_4.93371	15	13	1	10705	sg_7264
haib17KIU4866_H7HJMCCXY_SL272772_NODE_594_length_10222_cov_7.31602	8	3	0	10222	sg_7265
haib17KIU4866_H7HJMCCXY_SL272772_NODE_600_length_10143_cov_7.39413	10	6	1	10143	sg_7266
haib17KIU4866_H7HJMCCXY_SL272772_NODE_614_length_9946_cov_4.52482	10	6	0	9946	sg_7267
haib17KIU4866_H7HJMCCXY_SL272772_NODE_671_length_9380_cov_4.65416	13	6	0	9380	sg_7268
haib17KIU4866_H7HJMCCXY_SL272772_NODE_809_length_8253_cov_3.87765	10	4	0	8253	sg_7269
haib17KIU4866_H7HJMCCXY_SL272772_NODE_829_length_8180_cov_4.7136	7	3	0	8180	sg_7270
haib17KIU4866_H7HJMCCXY_SL272772_NODE_883_length_7931_cov_4.65782	10	6	0	7931	sg_7271
haib17KIU4866_H7HJMCCXY_SL272772_NODE_94_length_32545_cov_7.61514	28	22	0	32545	sg_7272
haib17KIU4866_H7HJMCCXY_SL272772_NODE_964_length_7551_cov_4.97385	13	4	0	7551	sg_7273
haib17KIU4866_H7HJMCCXY_SL272773_NODE_1014_length_7953_cov_21.4278	8	6	0	7953	sg_7274
haib17KIU4866_H7HJMCCXY_SL272773_NODE_1075_length_7617_cov_4.60222	9	5	0	7617	sg_7275
haib17KIU4866_H7HJMCCXY_SL272773_NODE_1144_length_7185_cov_5.19144	11	5	4	7185	sg_7276
haib17KIU4866_H7HJMCCXY_SL272773_NODE_1153_length_7125_cov_3.99123	15	9	1	7125	sg_7277
haib17KIU4866_H7HJMCCXY_SL272773_NODE_1158_length_7078_cov_24.5421	11	9	0	7078	sg_7278
haib17KIU4866_H7HJMCCXY_SL272773_NODE_1262_length_6599_cov_8.63784	14	5	3	6599	sg_7279
haib17KIU4866_H7HJMCCXY_SL272773_NODE_1283_length_6524_cov_4.91142	6	3	0	6524	sg_7280
haib17KIU4866_H7HJMCCXY_SL272773_NODE_1328_length_6333_cov_5.35521	5	5	0	6333	sg_7281
haib17KIU4866_H7HJMCCXY_SL272773_NODE_1546_length_5557_cov_4.68975	8	8	0	5557	sg_7282
haib17KIU4866_H7HJMCCXY_SL272773_NODE_1552_length_5534_cov_4.92407	7	3	0	5534	sg_7283
haib17KIU4866_H7HJMCCXY_SL272773_NODE_1618_length_5314_cov_4.38524	6	4	0	5314	sg_7284
haib17KIU4866_H7HJMCCXY_SL272773_NODE_206_length_42805_cov_11.1656	71	30	7	42805	sg_7285
haib17KIU4866_H7HJMCCXY_SL272773_NODE_207_length_42618_cov_11.3712	43	16	5	42618	sg_7286
haib17KIU4866_H7HJMCCXY_SL272773_NODE_216_length_40115_cov_10.3275	41	19	13	40115	sg_7287
haib17KIU4866_H7HJMCCXY_SL272773_NODE_223_length_38767_cov_8.3221	55	27	6	38767	sg_7288
haib17KIU4866_H7HJMCCXY_SL272773_NODE_294_length_28642_cov_9.0325	41	26	4	28642	sg_7289
haib17KIU4866_H7HJMCCXY_SL272773_NODE_488_length_16462_cov_39.2008	29	11	5	16462	sg_7290
haib17KIU4866_H7HJMCCXY_SL272773_NODE_519_length_15318_cov_14.9385	22	11	4	15318	sg_7291
haib17KIU4866_H7HJMCCXY_SL272773_NODE_528_length_15040_cov_5.58912	22	13	3	15040	sg_7292
haib17KIU4866_H7HJMCCXY_SL272773_NODE_605_length_12845_cov_4.66083	10	3	0	12845	sg_7293
haib17KIU4866_H7HJMCCXY_SL272773_NODE_702_length_11050_cov_5.36362	19	7	5	11050	sg_7294
haib17KIU4866_H7HJMCCXY_SL272773_NODE_712_length_10879_cov_9.19087	19	9	5	10879	sg_7295
haib17KIU4866_H7HJMCCXY_SL272773_NODE_832_length_9577_cov_19.7912	16	7	2	9577	sg_7296
haib17KIU4866_H7HJMCCXY_SL272773_NODE_871_length_9155_cov_4.89	12	5	0	9155	sg_7297
haib17KIU4866_H7HJMCCXY_SL272773_NODE_877_length_9102_cov_4.62441	10	7	0	9102	sg_7298
haib17KIU4866_H7HJMCCXY_SL272773_NODE_915_length_8886_cov_27.495	13	9	1	8886	sg_7299
haib17KIU4866_H7HJMCCXY_SL272773_NODE_924_length_8808_cov_4.38775	14	7	0	8808	sg_7300
haib17KIU4866_H7HJMCCXY_SL272773_NODE_978_length_8231_cov_22.4501	12	8	0	8231	sg_7301
haib17KIU4866_H7HJMCCXY_SL272774_NODE_1095_length_7562_cov_5.26322	14	6	2	7562	sg_7302
haib17KIU4866_H7HJMCCXY_SL272774_NODE_1108_length_7495_cov_5.29274	9	9	0	7495	sg_7303
haib17KIU4866_H7HJMCCXY_SL272774_NODE_1130_length_7398_cov_5.19951	17	7	5	7398	sg_7304
haib17KIU4866_H7HJMCCXY_SL272774_NODE_1165_length_7200_cov_4.48775	10	7	0	7200	sg_7305
haib17KIU4866_H7HJMCCXY_SL272774_NODE_1168_length_7185_cov_4.69649	12	8	0	7185	sg_7306
haib17KIU4866_H7HJMCCXY_SL272774_NODE_1280_length_6713_cov_4.24166	6	3	0	6713	sg_7307
haib17KIU4866_H7HJMCCXY_SL272774_NODE_133_length_29181_cov_7.11735	41	14	5	29181	sg_7308
haib17KIU4866_H7HJMCCXY_SL272774_NODE_1344_length_6424_cov_4.27414	11	4	0	6424	sg_7309
haib17KIU4866_H7HJMCCXY_SL272774_NODE_1345_length_6423_cov_5.69315	8	6	1	6423	sg_7310
haib17KIU4866_H7HJMCCXY_SL272774_NODE_1387_length_6279_cov_4.51253	5	3	0	6279	sg_7311
haib17KIU4866_H7HJMCCXY_SL272774_NODE_1473_length_6053_cov_4.23825	11	4	0	6053	sg_7312
haib17KIU4866_H7HJMCCXY_SL272774_NODE_1578_length_5806_cov_4.41714	7	4	0	5806	sg_7313
haib17KIU4866_H7HJMCCXY_SL272774_NODE_16_length_76258_cov_17.4304	79	16	12	76258	sg_7314
haib17KIU4866_H7HJMCCXY_SL272774_NODE_1607_length_5722_cov_4.10464	7	4	0	5722	sg_7315
haib17KIU4866_H7HJMCCXY_SL272774_NODE_1715_length_5436_cov_4.86434	7	5	1	5436	sg_7316
haib17KIU4866_H7HJMCCXY_SL272774_NODE_1763_length_5333_cov_4.03429	5	5	0	5333	sg_7317
haib17KIU4866_H7HJMCCXY_SL272774_NODE_1838_length_5200_cov_4.71331	4	3	0	5200	sg_7318
haib17KIU4866_H7HJMCCXY_SL272774_NODE_1910_length_5026_cov_4.92456	5	5	0	5026	sg_7319
haib17KIU4866_H7HJMCCXY_SL272774_NODE_2_length_173561_cov_24.1081	218	70	6	173561	sg_7320
haib17KIU4866_H7HJMCCXY_SL272774_NODE_230_length_21967_cov_23.0901	25	21	1	21967	sg_7321
haib17KIU4866_H7HJMCCXY_SL272774_NODE_242_length_21070_cov_23.0332	26	23	0	21070	sg_7322
haib17KIU4866_H7HJMCCXY_SL272774_NODE_268_length_19381_cov_5.71986	19	9	1	19381	sg_7323
haib17KIU4866_H7HJMCCXY_SL272774_NODE_286_length_18754_cov_7.48067	19	14	0	18754	sg_7324
haib17KIU4866_H7HJMCCXY_SL272774_NODE_3_length_158408_cov_12.2132	238	84	30	158408	sg_7325
haib17KIU4866_H7HJMCCXY_SL272774_NODE_308_length_17938_cov_14.0726	25	18	1	17938	sg_7326
haib17KIU4866_H7HJMCCXY_SL272774_NODE_412_length_14845_cov_4.97424	18	15	1	14845	sg_7327
haib17KIU4866_H7HJMCCXY_SL272774_NODE_439_length_14383_cov_6.78881	20	9	1	14383	sg_7328
haib17KIU4866_H7HJMCCXY_SL272774_NODE_477_length_13739_cov_4.79465	17	9	0	13739	sg_7329
haib17KIU4866_H7HJMCCXY_SL272774_NODE_487_length_13629_cov_6.70723	19	5	2	13629	sg_7330
haib17KIU4866_H7HJMCCXY_SL272774_NODE_49_length_44949_cov_20.378	73	46	3	44949	sg_7331
haib17KIU4866_H7HJMCCXY_SL272774_NODE_495_length_13488_cov_4.97424	16	6	5	13488	sg_7332
haib17KIU4866_H7HJMCCXY_SL272774_NODE_7_length_102403_cov_24.6275	103	45	3	102403	sg_7333
haib17KIU4866_H7HJMCCXY_SL272774_NODE_8_length_101602_cov_17.2734	132	29	26	101602	sg_7334
haib17KIU4866_H7HJMCCXY_SL272774_NODE_809_length_9423_cov_22.537	13	5	3	9423	sg_7335
haib17KIU4866_H7HJMCCXY_SL272774_NODE_814_length_9388_cov_5.30183	16	5	0	9388	sg_7336
haib17KIU4866_H7HJMCCXY_SL272774_NODE_833_length_9190_cov_5.62551	17	5	4	9190	sg_7337
haib17KIU4866_H7HJMCCXY_SL272774_NODE_86_length_36698_cov_12.5381	57	18	6	36698	sg_7338
haib17KIU4866_H7HJMCCXY_SL272774_NODE_914_length_8474_cov_5.10749	10	6	1	8474	sg_7339
haib17KIU4866_H7HJMCCXY_SL272774_NODE_920_length_8456_cov_5.01726	5	3	0	8456	sg_7340
haib17KIU4866_H7HJMCCXY_SL272774_NODE_940_length_8348_cov_5.05523	3	3	0	8348	sg_7341
haib17KIU4866_H7HJMCCXY_SL272774_NODE_946_length_8294_cov_4.94623	12	5	1	8294	sg_7342
haib17KIU4866_H7HJMCCXY_SL272775_NODE_1009_length_7392_cov_4.62628	9	5	1	7392	sg_7343
haib17KIU4866_H7HJMCCXY_SL272775_NODE_102_length_38603_cov_26.6679	63	24	3	38603	sg_7344
haib17KIU4866_H7HJMCCXY_SL272775_NODE_1086_length_6815_cov_5.95473	13	9	0	6815	sg_7345
haib17KIU4866_H7HJMCCXY_SL272775_NODE_1113_length_6660_cov_5.90129	11	8	1	6660	sg_7346
haib17KIU4866_H7HJMCCXY_SL272775_NODE_1115_length_6658_cov_6.93276	13	5	2	6658	sg_7347
haib17KIU4866_H7HJMCCXY_SL272775_NODE_1126_length_6595_cov_5.71682	6	3	0	6595	sg_7348
haib17KIU4866_H7HJMCCXY_SL272775_NODE_1137_length_6557_cov_5.5426	12	6	0	6557	sg_7349
haib17KIU4866_H7HJMCCXY_SL272775_NODE_1151_length_6505_cov_4.65473	10	5	0	6505	sg_7350
haib17KIU4866_H7HJMCCXY_SL272775_NODE_1300_length_5814_cov_7.55999	10	7	1	5814	sg_7351
haib17KIU4866_H7HJMCCXY_SL272775_NODE_1306_length_5791_cov_18.8759	6	3	0	5791	sg_7352
haib17KIU4866_H7HJMCCXY_SL272775_NODE_1318_length_5748_cov_5.899	13	8	1	5748	sg_7353
haib17KIU4866_H7HJMCCXY_SL272775_NODE_1323_length_5724_cov_6.15311	7	4	0	5724	sg_7354
haib17KIU4866_H7HJMCCXY_SL272775_NODE_1425_length_5327_cov_9.71927	8	5	0	5327	sg_7355
haib17KIU4866_H7HJMCCXY_SL272775_NODE_1494_length_5043_cov_5.50662	5	3	0	5043	sg_7356
haib17KIU4866_H7HJMCCXY_SL272775_NODE_304_length_20360_cov_7.69938	29	18	2	20360	sg_7357
haib17KIU4866_H7HJMCCXY_SL272775_NODE_398_length_16390_cov_5.3618	22	9	5	16390	sg_7358
haib17KIU4866_H7HJMCCXY_SL272775_NODE_400_length_16294_cov_10.6126	31	9	8	16294	sg_7359
haib17KIU4866_H7HJMCCXY_SL272775_NODE_439_length_14986_cov_5.53607	19	13	2	14986	sg_7360
haib17KIU4866_H7HJMCCXY_SL272775_NODE_449_length_14766_cov_32.5208	21	8	5	14766	sg_7361
haib17KIU4866_H7HJMCCXY_SL272775_NODE_450_length_14748_cov_5.76819	17	14	1	14748	sg_7362
haib17KIU4866_H7HJMCCXY_SL272775_NODE_510_length_13499_cov_5.21102	12	6	0	13499	sg_7363
haib17KIU4866_H7HJMCCXY_SL272775_NODE_556_length_12524_cov_7.07106	17	5	1	12524	sg_7364
haib17KIU4866_H7HJMCCXY_SL272775_NODE_628_length_11478_cov_6.87087	22	13	4	11478	sg_7365
haib17KIU4866_H7HJMCCXY_SL272775_NODE_669_length_10864_cov_5.51605	18	11	0	10864	sg_7366
haib17KIU4866_H7HJMCCXY_SL272775_NODE_704_length_10278_cov_5.32231	15	13	0	10278	sg_7367
haib17KIU4866_H7HJMCCXY_SL272775_NODE_709_length_10205_cov_5.76207	17	16	1	10205	sg_7368
haib17KIU4866_H7HJMCCXY_SL272775_NODE_715_length_10149_cov_5.63632	12	9	1	10149	sg_7369
haib17KIU4866_H7HJMCCXY_SL272775_NODE_789_length_9242_cov_6.25438	15	10	2	9242	sg_7370
haib17KIU4866_H7HJMCCXY_SL272775_NODE_913_length_8067_cov_5.3652	16	7	0	8067	sg_7371
haib17KIU4866_H7HJMCCXY_SL272775_NODE_929_length_7955_cov_5.52924	7	5	1	7955	sg_7372
haib17KIU4866_H7HJMCCXY_SL272776_NODE_1000_length_7110_cov_6.5528	9	5	2	7110	sg_7373
haib17KIU4866_H7HJMCCXY_SL272776_NODE_1009_length_7003_cov_5.4361	12	9	0	7003	sg_7374
haib17KIU4866_H7HJMCCXY_SL272776_NODE_1053_length_6710_cov_5.17866	10	6	0	6710	sg_7375
haib17KIU4866_H7HJMCCXY_SL272776_NODE_1349_length_5314_cov_6.35482	5	5	0	5314	sg_7376
haib17KIU4866_H7HJMCCXY_SL272776_NODE_1362_length_5235_cov_4.76004	8	5	0	5235	sg_7377
haib17KIU4866_H7HJMCCXY_SL272776_NODE_1421_length_5051_cov_3.96998	8	5	0	5051	sg_7378
haib17KIU4866_H7HJMCCXY_SL272776_NODE_146_length_44721_cov_13.3242	80	22	11	44721	sg_7379
haib17KIU4866_H7HJMCCXY_SL272776_NODE_163_length_39663_cov_22.4938	60	25	6	39663	sg_7380
haib17KIU4866_H7HJMCCXY_SL272776_NODE_193_length_35598_cov_6.10627	43	24	8	35598	sg_7381
haib17KIU4866_H7HJMCCXY_SL272776_NODE_221_length_30966_cov_27.1448	49	30	2	30966	sg_7382
haib17KIU4866_H7HJMCCXY_SL272776_NODE_224_length_30425_cov_6.07896	44	29	4	30425	sg_7383
haib17KIU4866_H7HJMCCXY_SL272776_NODE_314_length_22997_cov_8.53762	31	20	6	22997	sg_7384
haib17KIU4866_H7HJMCCXY_SL272776_NODE_350_length_20978_cov_5.85212	21	8	5	20978	sg_7385
haib17KIU4866_H7HJMCCXY_SL272776_NODE_407_length_17904_cov_6.02555	25	18	0	17904	sg_7386
haib17KIU4866_H7HJMCCXY_SL272776_NODE_483_length_14627_cov_26.5139	31	18	3	14627	sg_7387
haib17KIU4866_H7HJMCCXY_SL272776_NODE_532_length_13306_cov_4.45876	13	12	0	13306	sg_7388
haib17KIU4866_H7HJMCCXY_SL272776_NODE_536_length_13248_cov_6.14007	19	8	2	13248	sg_7389
haib17KIU4866_H7HJMCCXY_SL272776_NODE_595_length_12065_cov_5.39467	16	6	5	12065	sg_7390
haib17KIU4866_H7HJMCCXY_SL272776_NODE_784_length_9165_cov_4.47761	14	5	1	9165	sg_7391
haib17KIU4866_H7HJMCCXY_SL272776_NODE_808_length_8929_cov_6.52806	10	5	0	8929	sg_7392
haib17KIU4866_H7HJMCCXY_SL272776_NODE_816_length_8830_cov_8.17504	15	7	3	8830	sg_7393
haib17KIU4866_H7HJMCCXY_SL272776_NODE_855_length_8369_cov_6.04438	11	5	4	8369	sg_7394
haib17KIU4866_H7HJMCCXY_SL272776_NODE_86_length_67908_cov_8.84578	116	41	9	67908	sg_7395
haib17KIU4866_H7HJMCCXY_SL272776_NODE_975_length_7286_cov_5.49869	16	9	2	7286	sg_7396
haib17KIU4866_H7HJMCCXY_SL272777_NODE_110_length_35280_cov_8.74072	60	23	11	35280	sg_7397
haib17KIU4866_H7HJMCCXY_SL272777_NODE_1356_length_5296_cov_4.40393	7	5	1	5296	sg_7398
haib17KIU4866_H7HJMCCXY_SL272777_NODE_250_length_18394_cov_6.36229	36	14	5	18394	sg_7399
haib17KIU4866_H7HJMCCXY_SL272777_NODE_257_length_17896_cov_37.0114	27	8	0	17896	sg_7400
haib17KIU4866_H7HJMCCXY_SL272777_NODE_358_length_14337_cov_5.3704	28	9	7	14337	sg_7401
haib17KIU4866_H7HJMCCXY_SL272777_NODE_436_length_12074_cov_6.48598	22	12	0	12074	sg_7402
haib17KIU4866_H7HJMCCXY_SL272777_NODE_460_length_11540_cov_6.73531	12	8	2	11540	sg_7403
haib17KIU4866_H7HJMCCXY_SL272777_NODE_469_length_11385_cov_6.38464	21	12	3	11385	sg_7404
haib17KIU4866_H7HJMCCXY_SL272777_NODE_482_length_11137_cov_43.6372	19	8	2	11137	sg_7405
haib17KIU4866_H7HJMCCXY_SL272777_NODE_517_length_10512_cov_5.1684	12	9	1	10512	sg_7406
haib17KIU4866_H7HJMCCXY_SL272777_NODE_583_length_9802_cov_3.87278	15	12	1	9802	sg_7407
haib17KIU4866_H7HJMCCXY_SL272777_NODE_620_length_9353_cov_27.907	18	6	3	9353	sg_7408
haib17KIU4866_H7HJMCCXY_SL272777_NODE_632_length_9132_cov_6.63226	6	5	0	9132	sg_7409
haib17KIU4866_H7HJMCCXY_SL272777_NODE_639_length_9075_cov_43.422	13	5	2	9075	sg_7410
haib17KIU4866_H7HJMCCXY_SL272777_NODE_698_length_8440_cov_3.91544	12	5	4	8440	sg_7411
haib17KIU4866_H7HJMCCXY_SL272777_NODE_711_length_8353_cov_5.00157	19	7	1	8353	sg_7412
haib17KIU4866_H7HJMCCXY_SL272777_NODE_77_length_47792_cov_13.6201	65	24	10	47792	sg_7413
haib17KIU4866_H7HJMCCXY_SL272778_NODE_1016_length_11189_cov_5.94548	15	9	1	11189	sg_7414
haib17KIU4866_H7HJMCCXY_SL272778_NODE_1064_length_10713_cov_7.5851	14	12	0	10713	sg_7415
haib17KIU4866_H7HJMCCXY_SL272778_NODE_1110_length_10297_cov_8.60926	10	4	0	10297	sg_7416
haib17KIU4866_H7HJMCCXY_SL272778_NODE_1157_length_9817_cov_6.0588	15	5	3	9817	sg_7417
haib17KIU4866_H7HJMCCXY_SL272778_NODE_1192_length_9572_cov_6.20637	14	8	2	9572	sg_7418
haib17KIU4866_H7HJMCCXY_SL272778_NODE_1223_length_9248_cov_6.20907	12	6	0	9248	sg_7419
haib17KIU4866_H7HJMCCXY_SL272778_NODE_1229_length_9189_cov_5.1975	22	13	1	9189	sg_7420
haib17KIU4866_H7HJMCCXY_SL272778_NODE_129_length_50021_cov_7.46279	69	27	11	50021	sg_7421
haib17KIU4866_H7HJMCCXY_SL272778_NODE_1358_length_8153_cov_6.11237	7	5	1	8153	sg_7422
haib17KIU4866_H7HJMCCXY_SL272778_NODE_143_length_48246_cov_12.1237	62	17	12	48246	sg_7423
haib17KIU4866_H7HJMCCXY_SL272778_NODE_147_length_47326_cov_21.3807	72	33	6	47326	sg_7424
haib17KIU4866_H7HJMCCXY_SL272778_NODE_1496_length_7364_cov_8.37953	13	7	1	7364	sg_7425
haib17KIU4866_H7HJMCCXY_SL272778_NODE_1531_length_7176_cov_9.26555	9	8	0	7176	sg_7426
haib17KIU4866_H7HJMCCXY_SL272778_NODE_162_length_44303_cov_173.67	52	20	4	44303	sg_7427
haib17KIU4866_H7HJMCCXY_SL272778_NODE_1707_length_6246_cov_6.74156	12	8	1	6246	sg_7428
haib17KIU4866_H7HJMCCXY_SL272778_NODE_1721_length_6177_cov_9.07204	7	3	0	6177	sg_7429
haib17KIU4866_H7HJMCCXY_SL272778_NODE_184_length_41174_cov_7.24556	64	19	4	41174	sg_7430
haib17KIU4866_H7HJMCCXY_SL272778_NODE_1853_length_5630_cov_4.73381	12	6	1	5630	sg_7431
haib17KIU4866_H7HJMCCXY_SL272778_NODE_1893_length_5467_cov_6.48319	4	3	0	5467	sg_7432
haib17KIU4866_H7HJMCCXY_SL272778_NODE_1917_length_5335_cov_3.74811	9	6	0	5335	sg_7433
haib17KIU4866_H7HJMCCXY_SL272778_NODE_317_length_29384_cov_8.94296	35	23	5	29384	sg_7434
haib17KIU4866_H7HJMCCXY_SL272778_NODE_466_length_21595_cov_7.24239	38	16	4	21595	sg_7435
haib17KIU4866_H7HJMCCXY_SL272778_NODE_487_length_20830_cov_6.45877	25	17	2	20830	sg_7436
haib17KIU4866_H7HJMCCXY_SL272778_NODE_591_length_17849_cov_5.47443	16	6	5	17849	sg_7437
haib17KIU4866_H7HJMCCXY_SL272778_NODE_71_length_69643_cov_8.98932	77	32	31	69643	sg_7438
haib17KIU4866_H7HJMCCXY_SL272778_NODE_749_length_14684_cov_6.83847	22	13	1	14684	sg_7439
haib17KIU4866_H7HJMCCXY_SL272778_NODE_753_length_14627_cov_8.61495	22	12	3	14627	sg_7440
haib17KIU4866_H7HJMCCXY_SL272778_NODE_778_length_13984_cov_7.42961	15	5	0	13984	sg_7441
haib17KIU4866_H7HJMCCXY_SL272778_NODE_873_length_12828_cov_6.43318	19	13	1	12828	sg_7442
haib17KIU4866_H7HJMCCXY_SL272779_NODE_10_length_138912_cov_40.6391	236	74	23	138912	sg_7443
haib17KIU4866_H7HJMCCXY_SL272779_NODE_116_length_17286_cov_6.20127	22	10	3	17286	sg_7444
haib17KIU4866_H7HJMCCXY_SL272779_NODE_235_length_11083_cov_5.58696	15	9	1	11083	sg_7445
haib17KIU4866_H7HJMCCXY_SL272779_NODE_252_length_10663_cov_13.7747	16	8	0	10663	sg_7446
haib17KIU4866_H7HJMCCXY_SL272779_NODE_28_length_41013_cov_18.1739	50	16	9	41013	sg_7447
haib17KIU4866_H7HJMCCXY_SL272779_NODE_36_length_37041_cov_19.6007	50	18	4	37041	sg_7448
haib17KIU4866_H7HJMCCXY_SL272779_NODE_446_length_7125_cov_18.0631	12	9	0	7125	sg_7449
haib17KIU4866_H7HJMCCXY_SL272779_NODE_488_length_6660_cov_5.66041	8	7	0	6660	sg_7450
haib17KIU4866_H7HJMCCXY_SL272779_NODE_78_length_21818_cov_12.7919	51	17	3	21818	sg_7451
haib17KIU4866_H7HJMCCXY_SL272780_NODE_12_length_41595_cov_17.0268	69	25	4	41595	sg_7452
haib17KIU4866_H7HJMCCXY_SL272780_NODE_164_length_15498_cov_6.02519	22	9	2	15498	sg_7453
haib17KIU4866_H7HJMCCXY_SL272780_NODE_354_length_11199_cov_66.3282	18	9	2	11199	sg_7454
haib17KIU4866_H7HJMCCXY_SL272780_NODE_367_length_10911_cov_5.01465	15	11	0	10911	sg_7455
haib17KIU4866_H7HJMCCXY_SL272780_NODE_630_length_7671_cov_5.26536	9	7	2	7671	sg_7456
haib17KIU4866_H7HJMCCXY_SL272780_NODE_637_length_7648_cov_4.67839	14	8	1	7648	sg_7457
haib17KIU4866_H7HJMCCXY_SL272780_NODE_721_length_6979_cov_4.96938	13	4	0	6979	sg_7458
haib17KIU4866_H7HJMCCXY_SL272780_NODE_785_length_6593_cov_5.31799	8	6	0	6593	sg_7459
haib17KIU4866_H7HJMCCXY_SL272780_NODE_996_length_5697_cov_4.91741	9	6	2	5697	sg_7460
haib17KIU4866_H7HJMCCXY_SL272781_NODE_119_length_39785_cov_21.3563	61	22	10	39785	sg_7461
haib17KIU4866_H7HJMCCXY_SL272781_NODE_155_length_34806_cov_26.7079	55	27	9	34806	sg_7462
haib17KIU4866_H7HJMCCXY_SL272781_NODE_198_length_28225_cov_40.2991	40	18	5	28225	sg_7463
haib17KIU4866_H7HJMCCXY_SL272781_NODE_261_length_22018_cov_27.0114	43	15	5	22018	sg_7464
haib17KIU4866_H7HJMCCXY_SL272781_NODE_327_length_16131_cov_20.0784	21	8	5	16131	sg_7465
haib17KIU4866_H7HJMCCXY_SL272781_NODE_512_length_7326_cov_4.55563	13	5	0	7326	sg_7466
haib17KIU4866_H7HJMCCXY_SL272781_NODE_522_length_7065_cov_5.16405	17	5	4	7065	sg_7467
haib17KIU4866_H7HJMCCXY_SL272781_NODE_589_length_6059_cov_4.80413	8	3	0	6059	sg_7468
haib17KIU4866_H7HJMCCXY_SL272782_NODE_362_length_9982_cov_4.95014	14	7	0	9982	sg_7469
haib17KIU4866_H7HJMCCXY_SL272782_NODE_473_length_7980_cov_5.75735	14	9	0	7980	sg_7470
haib17KIU4866_H7HJMCCXY_SL272782_NODE_527_length_7434_cov_3.69427	13	7	1	7434	sg_7471
haib17KIU4866_H7HJMCCXY_SL272783_NODE_1001_length_6984_cov_3.97446	14	6	0	6984	sg_7472
haib17KIU4866_H7HJMCCXY_SL272783_NODE_1100_length_6619_cov_7.3539	9	8	0	6619	sg_7473
haib17KIU4866_H7HJMCCXY_SL272783_NODE_1175_length_6367_cov_5.60377	7	5	2	6367	sg_7474
haib17KIU4866_H7HJMCCXY_SL272783_NODE_1289_length_6017_cov_5.13418	10	7	0	6017	sg_7475
haib17KIU4866_H7HJMCCXY_SL272783_NODE_1363_length_5775_cov_4.32745	7	4	0	5775	sg_7476
haib17KIU4866_H7HJMCCXY_SL272783_NODE_1521_length_5426_cov_5.0013	8	5	0	5426	sg_7477
haib17KIU4866_H7HJMCCXY_SL272783_NODE_1710_length_5030_cov_5.32281	6	5	0	5030	sg_7478
haib17KIU4866_H7HJMCCXY_SL272783_NODE_185_length_28039_cov_5.81775	46	20	6	28039	sg_7479
haib17KIU4866_H7HJMCCXY_SL272783_NODE_210_length_23944_cov_21.9272	28	9	6	23944	sg_7480
haib17KIU4866_H7HJMCCXY_SL272783_NODE_258_length_19201_cov_5.27948	23	16	3	19201	sg_7481
haib17KIU4866_H7HJMCCXY_SL272783_NODE_268_length_18752_cov_8.75172	19	12	0	18752	sg_7482
haib17KIU4866_H7HJMCCXY_SL272783_NODE_27_length_185019_cov_10.7138	268	92	37	185019	sg_7483
haib17KIU4866_H7HJMCCXY_SL272783_NODE_359_length_14354_cov_4.93902	24	10	3	14354	sg_7484
haib17KIU4866_H7HJMCCXY_SL272783_NODE_361_length_14310_cov_5.57131	31	11	2	14310	sg_7485
haib17KIU4866_H7HJMCCXY_SL272783_NODE_398_length_12970_cov_4.95741	19	13	3	12970	sg_7486
haib17KIU4866_H7HJMCCXY_SL272783_NODE_518_length_10999_cov_5.85316	17	11	1	10999	sg_7487
